Id,ORGANIZATION,NAME,GENDER,SPECIALITY,ADDRESS,CITY,STATE,ZIP,LAT,LON,UTILIZATION
d096e7e6-0420-3b66-8a73-e8d21fbbf0c6,2d2c6145-767c-3b49-8dcc-fa3298d1cd67,Rosalia943 de Anda129,F,DERMATOLOGY,3 VILLAGE SQ,CHELMSFORD,MA,01824-2712,42.597055,-71.3697,0
e324b481-912b-3e84-b24a-acbaa60f1766,00b14d27-ca1c-33b6-ab79-b636bf184d1a,Norman647 Mraz590,F,GENERAL PRACTICE,31 HASTINGS ST,MENDON,MA,01756-1090,42.09387,-71.544519,53
90921976-3394-3aff-b45b-5039e6bc9e07,c9c9bbf0-c1c0-30fe-94d3-a908a24ebb48,Heath320 Tremblay80,M,CLINICAL PSYCHOLOGIST,61 MAIN ST,BLACKSTONE,MA,01504-2215,42.039991,-71.53240600000001,0
7d7a7d16-0eba-395d-b1d0-56f24c5ea991,c9c9bbf0-c1c0-30fe-94d3-a908a24ebb48,Heath320 Tremblay80,M,GENERAL PRACTICE,61 MAIN ST,BLACKSTONE,MA,01504-2215,42.039991,-71.53240600000001,28
75f39d42-7583-3221-9b47-c68daae64c01,f9d47b3e-ff35-3557-b526-2130d704dc42,Tana168 Morar593,F,PODIATRY,462 MAIN ST,AGAWAM,MA,01001-1833,42.064731,-72.653477,0
ba2892bf-3126-3c4e-954a-61331d1b58ba,f9d47b3e-ff35-3557-b526-2130d704dc42,Foster87 Morar593,M,GENERAL PRACTICE,462 MAIN ST,AGAWAM,MA,01001-1833,42.064731,-72.653477,39
e72b2581-1212-35f2-b946-37948587de28,9f2ababd-de5b-30d5-9169-359ffb46abbd,Emilee283 Feeney44,F,CHIROPRACTIC,6 BARTLETT RD,WINTHROP,MA,02152-2913,42.375541,-70.970646,0
c5906379-d4ef-399a-9e86-2fdf8456b090,9f2ababd-de5b-30d5-9169-359ffb46abbd,Karl184 Feeney44,M,PHYSICAL THERAPY,6 BARTLETT RD,WINTHROP,MA,02152-2913,42.375541,-70.970646,0
ff681628-3b00-3626-88f9-9bd6533eb2e7,9f2ababd-de5b-30d5-9169-359ffb46abbd,Dierdre747 Bechtelar572,F,PHYSICAL THERAPY,6 BARTLETT RD,WINTHROP,MA,02152-2913,42.375541,-70.970646,0
815e0e21-2a59-3ecf-98de-eefbc1dabed9,9f2ababd-de5b-30d5-9169-359ffb46abbd,Karl184 Feeney44,M,GENERAL PRACTICE,6 BARTLETT RD,WINTHROP,MA,02152-2913,42.375541,-70.970646,49
c9cc0513-d557-39e0-8ecb-0c3c2089816c,8a68f537-6489-3f25-961b-17eae948ac37,Dominique369 Hane680,M,PULMONARY DISEASE,55 HIGHLAND AVE,SALEM,MA,01970-2100,42.499248,-70.898204,0
c69187ca-8cd4-34c4-bb96-028ce1c84687,8a68f537-6489-3f25-961b-17eae948ac37,Leonor133 Cantú190,F,PULMONARY DISEASE,55 HIGHLAND AVE,SALEM,MA,01970-2100,42.499248,-70.898204,0
a4c9fe9c-8766-37a3-92c3-969d772e4e4c,8a68f537-6489-3f25-961b-17eae948ac37,Jamie386 Koss676,M,PULMONARY DISEASE,55 HIGHLAND AVE,SALEM,MA,01970-2100,42.499248,-70.898204,0
f5b62591-b6cf-3287-8663-f80c81cae6d8,8a68f537-6489-3f25-961b-17eae948ac37,Abdul218 Lakin515,M,PULMONARY DISEASE,55 HIGHLAND AVE,SALEM,MA,01970-2100,42.499248,-70.898204,0
19f6192c-6da8-3feb-93c8-22cac22b43a3,8a68f537-6489-3f25-961b-17eae948ac37,Gregorio366 Tafoya874,M,PULMONARY DISEASE,55 HIGHLAND AVE,SALEM,MA,01970-2100,42.499248,-70.898204,0
5d19429f-ba5b-3510-9720-68c4111dbec1,8a68f537-6489-3f25-961b-17eae948ac37,Garnett735 Nicolas769,F,PULMONARY DISEASE,55 HIGHLAND AVE,SALEM,MA,01970-2100,42.499248,-70.898204,0
6d88a6b7-43e1-3668-861a-c598ee2f2dc2,8a68f537-6489-3f25-961b-17eae948ac37,Randy380 Willms744,M,PULMONARY DISEASE,55 HIGHLAND AVE,SALEM,MA,01970-2100,42.499248,-70.898204,0
8708c6b6-ad67-301e-ad9d-06e4afd74192,8a68f537-6489-3f25-961b-17eae948ac37,Cristobal567 Cerda549,M,NURSE PRACTITIONER,55 HIGHLAND AVE,SALEM,MA,01970-2100,42.499248,-70.898204,0
0b0dfbee-f63f-3469-a765-571e11304023,8a68f537-6489-3f25-961b-17eae948ac37,Mari763 Conroy74,F,NURSE PRACTITIONER,55 HIGHLAND AVE,SALEM,MA,01970-2100,42.499248,-70.898204,0
62c0e60b-abbb-39a5-9ffb-63540c49f3f2,8a68f537-6489-3f25-961b-17eae948ac37,Syble581 Koss676,F,NURSE PRACTITIONER,55 HIGHLAND AVE,SALEM,MA,01970-2100,42.499248,-70.898204,0
9beedcbc-ce5b-3d88-bc8e-3c6ba0fe7653,8a68f537-6489-3f25-961b-17eae948ac37,Abdul218 Lakin515,M,NURSE PRACTITIONER,55 HIGHLAND AVE,SALEM,MA,01970-2100,42.499248,-70.898204,0
b2b50b6b-9a3d-3771-9c2f-1f06d9ebe3c6,8a68f537-6489-3f25-961b-17eae948ac37,Efrain317 Schumm995,M,NURSE PRACTITIONER,55 HIGHLAND AVE,SALEM,MA,01970-2100,42.499248,-70.898204,0
70a5c365-b4b6-3a9a-b25d-2f507887405d,8a68f537-6489-3f25-961b-17eae948ac37,Rodolfo763 Nicolas769,M,NURSE PRACTITIONER,55 HIGHLAND AVE,SALEM,MA,01970-2100,42.499248,-70.898204,0
9e1247f1-043b-3c1d-a54d-3727f3ad2aa5,8a68f537-6489-3f25-961b-17eae948ac37,Federico589 Benítez559,M,NURSE PRACTITIONER,55 HIGHLAND AVE,SALEM,MA,01970-2100,42.499248,-70.898204,0
63db67ad-c171-3a71-8bcd-7e2d3d1e01e5,8a68f537-6489-3f25-961b-17eae948ac37,Amos720 Satterfield305,M,NURSE PRACTITIONER,55 HIGHLAND AVE,SALEM,MA,01970-2100,42.499248,-70.898204,0
7b7ae472-9bf6-3830-ad13-6df995f0f8ff,8a68f537-6489-3f25-961b-17eae948ac37,Leland44 Borer986,M,NURSE PRACTITIONER,55 HIGHLAND AVE,SALEM,MA,01970-2100,42.499248,-70.898204,0
2e65203d-fc9e-39d4-95cf-c23a722b5968,8a68f537-6489-3f25-961b-17eae948ac37,Mica978 Hane680,F,PSYCHIATRY,55 HIGHLAND AVE,SALEM,MA,01970-2100,42.499248,-70.898204,0
fa29cf27-9413-3e1c-abd3-1021b38f86dd,8a68f537-6489-3f25-961b-17eae948ac37,Eduardo902 Cantú190,M,PSYCHIATRY,55 HIGHLAND AVE,SALEM,MA,01970-2100,42.499248,-70.898204,0
65b26766-e1a8-3e5a-b5f7-2187c0798467,8a68f537-6489-3f25-961b-17eae948ac37,Syble581 Koss676,F,PSYCHIATRY,55 HIGHLAND AVE,SALEM,MA,01970-2100,42.499248,-70.898204,0
a37099c4-0028-39e6-bac8-f2af3b4651c3,8a68f537-6489-3f25-961b-17eae948ac37,Carlos172 Curiel392,M,PSYCHIATRY,55 HIGHLAND AVE,SALEM,MA,01970-2100,42.499248,-70.898204,0
c15872af-5c7f-3c62-b0f2-a82dbe16e94d,8a68f537-6489-3f25-961b-17eae948ac37,Kera17 Schumm995,F,PSYCHIATRY,55 HIGHLAND AVE,SALEM,MA,01970-2100,42.499248,-70.898204,0
9f1a5ac1-b044-3ae0-af53-05fe97f9e3bf,8a68f537-6489-3f25-961b-17eae948ac37,Rodolfo763 Nicolas769,M,PSYCHIATRY,55 HIGHLAND AVE,SALEM,MA,01970-2100,42.499248,-70.898204,0
55eecc6b-110f-3e1b-bc02-4140375d4405,8a68f537-6489-3f25-961b-17eae948ac37,Lorriane838 Willms744,F,PSYCHIATRY,55 HIGHLAND AVE,SALEM,MA,01970-2100,42.499248,-70.898204,0
93fe2ad9-ebbc-32ca-8637-d6311bebaf27,8a68f537-6489-3f25-961b-17eae948ac37,Amos720 Satterfield305,M,PSYCHIATRY,55 HIGHLAND AVE,SALEM,MA,01970-2100,42.499248,-70.898204,0
2e251b52-b1d8-3feb-a9a7-851487fb74a6,8a68f537-6489-3f25-961b-17eae948ac37,Mica978 Hane680,F,CLINICAL PSYCHOLOGIST,55 HIGHLAND AVE,SALEM,MA,01970-2100,42.499248,-70.898204,0
6f8fbc89-1f23-3f94-9915-309eb1fb9836,8a68f537-6489-3f25-961b-17eae948ac37,Leonor133 Cantú190,F,CLINICAL PSYCHOLOGIST,55 HIGHLAND AVE,SALEM,MA,01970-2100,42.499248,-70.898204,0
46f31abd-2257-3ca9-845f-3266550800ac,8a68f537-6489-3f25-961b-17eae948ac37,Syble581 Koss676,F,CLINICAL PSYCHOLOGIST,55 HIGHLAND AVE,SALEM,MA,01970-2100,42.499248,-70.898204,0
f7035d30-e11c-34ee-b173-e75d29ccac01,8a68f537-6489-3f25-961b-17eae948ac37,Ninfa662 Lakin515,F,CLINICAL PSYCHOLOGIST,55 HIGHLAND AVE,SALEM,MA,01970-2100,42.499248,-70.898204,0
c562aeb1-37c6-3cad-826a-b40624a74ca6,8a68f537-6489-3f25-961b-17eae948ac37,Gregorio366 Tafoya874,M,CLINICAL PSYCHOLOGIST,55 HIGHLAND AVE,SALEM,MA,01970-2100,42.499248,-70.898204,0
754938d3-a47a-391c-8e80-e208ffce0d7a,8a68f537-6489-3f25-961b-17eae948ac37,Rodolfo763 Nicolas769,M,CLINICAL PSYCHOLOGIST,55 HIGHLAND AVE,SALEM,MA,01970-2100,42.499248,-70.898204,0
a83f7656-7076-32ab-a012-c9506d4c3240,8a68f537-6489-3f25-961b-17eae948ac37,Randy380 Willms744,M,CLINICAL PSYCHOLOGIST,55 HIGHLAND AVE,SALEM,MA,01970-2100,42.499248,-70.898204,0
9d1fb83e-ba99-30d8-a06d-818104bfb5fd,8a68f537-6489-3f25-961b-17eae948ac37,Amos720 Satterfield305,M,CLINICAL PSYCHOLOGIST,55 HIGHLAND AVE,SALEM,MA,01970-2100,42.499248,-70.898204,0
6e7fcdd9-c5fe-33fb-bbb7-7309fb68bfa1,8a68f537-6489-3f25-961b-17eae948ac37,Corene694 Borer986,F,CLINICAL PSYCHOLOGIST,55 HIGHLAND AVE,SALEM,MA,01970-2100,42.499248,-70.898204,0
a8d76b43-e7bf-316f-9df9-49cd3aaf7378,8a68f537-6489-3f25-961b-17eae948ac37,Sammy219 Champlin946,M,CLINICAL PSYCHOLOGIST,55 HIGHLAND AVE,SALEM,MA,01970-2100,42.499248,-70.898204,0
5b4e5484-0628-3bf0-82e2-58ffb578a136,8a68f537-6489-3f25-961b-17eae948ac37,Mica978 Hane680,F,PODIATRY,55 HIGHLAND AVE,SALEM,MA,01970-2100,42.499248,-70.898204,0
15b4eda0-46ad-3dad-a726-df14c75bce49,8a68f537-6489-3f25-961b-17eae948ac37,Mari763 Conroy74,F,PODIATRY,55 HIGHLAND AVE,SALEM,MA,01970-2100,42.499248,-70.898204,0
05825896-8b8b-3fb1-84ab-e3c7d62aae4e,8a68f537-6489-3f25-961b-17eae948ac37,Dominique369 Hane680,M,CRITICAL CARE (INTENSIVISTS),55 HIGHLAND AVE,SALEM,MA,01970-2100,42.499248,-70.898204,0
fd22dc99-32e5-3409-ac38-497ed66cc6da,8a68f537-6489-3f25-961b-17eae948ac37,Mica978 Hane680,F,GASTROENTEROLOGY,55 HIGHLAND AVE,SALEM,MA,01970-2100,42.499248,-70.898204,0
15709090-55d5-3057-95f4-4c3489847af8,8a68f537-6489-3f25-961b-17eae948ac37,Mari763 Conroy74,F,GASTROENTEROLOGY,55 HIGHLAND AVE,SALEM,MA,01970-2100,42.499248,-70.898204,0
19aa53d9-1daa-31fb-b66e-bf9c87a3dafd,8a68f537-6489-3f25-961b-17eae948ac37,Jamie386 Koss676,M,GASTROENTEROLOGY,55 HIGHLAND AVE,SALEM,MA,01970-2100,42.499248,-70.898204,0
2aecbec8-a9ad-3a50-9895-71984a572a11,8a68f537-6489-3f25-961b-17eae948ac37,Ninfa662 Lakin515,F,GASTROENTEROLOGY,55 HIGHLAND AVE,SALEM,MA,01970-2100,42.499248,-70.898204,0
2839f9e6-3363-356f-90c4-3b153e3cdf2e,8a68f537-6489-3f25-961b-17eae948ac37,Kera17 Schumm995,F,GASTROENTEROLOGY,55 HIGHLAND AVE,SALEM,MA,01970-2100,42.499248,-70.898204,0
ca0d2b25-2b03-3fb1-b49d-9b0026228b49,8a68f537-6489-3f25-961b-17eae948ac37,Garnett735 Nicolas769,F,GASTROENTEROLOGY,55 HIGHLAND AVE,SALEM,MA,01970-2100,42.499248,-70.898204,0
e081e236-f1ab-3817-ab71-0b88df2d8d87,8a68f537-6489-3f25-961b-17eae948ac37,Randy380 Willms744,M,GASTROENTEROLOGY,55 HIGHLAND AVE,SALEM,MA,01970-2100,42.499248,-70.898204,0
35999a31-e32a-373e-9398-1d6fbe6fe938,8a68f537-6489-3f25-961b-17eae948ac37,Laverna97 Satterfield305,F,GASTROENTEROLOGY,55 HIGHLAND AVE,SALEM,MA,01970-2100,42.499248,-70.898204,0
679dad31-eaac-3e91-b911-dcc219c915e3,8a68f537-6489-3f25-961b-17eae948ac37,Corene694 Borer986,F,GASTROENTEROLOGY,55 HIGHLAND AVE,SALEM,MA,01970-2100,42.499248,-70.898204,0
63f45373-9181-3e18-a78c-a0666ec3650b,8a68f537-6489-3f25-961b-17eae948ac37,Catrina144 Champlin946,F,GASTROENTEROLOGY,55 HIGHLAND AVE,SALEM,MA,01970-2100,42.499248,-70.898204,0
ac8f2d82-f4d6-3536-9d5c-bf575d096670,8a68f537-6489-3f25-961b-17eae948ac37,Melodee943 Zieme486,F,GASTROENTEROLOGY,55 HIGHLAND AVE,SALEM,MA,01970-2100,42.499248,-70.898204,0
f44fb8e4-3275-3910-a564-0a9227d10eda,8a68f537-6489-3f25-961b-17eae948ac37,Dominique369 Hane680,M,THORACIC SURGERY,55 HIGHLAND AVE,SALEM,MA,01970-2100,42.499248,-70.898204,0
fe9be6ac-6ddf-3847-aa36-3a6d52df4e37,8a68f537-6489-3f25-961b-17eae948ac37,Joel444 Conroy74,M,THORACIC SURGERY,55 HIGHLAND AVE,SALEM,MA,01970-2100,42.499248,-70.898204,0
b0613cce-b0b1-3f0e-86a6-03a976bf727e,8a68f537-6489-3f25-961b-17eae948ac37,Mica978 Hane680,F,OBSTETRICS/GYNECOLOGY,55 HIGHLAND AVE,SALEM,MA,01970-2100,42.499248,-70.898204,0
bc6e35cb-4e1b-3cdc-82de-0d40aff3d6a8,8a68f537-6489-3f25-961b-17eae948ac37,Mari763 Conroy74,F,OBSTETRICS/GYNECOLOGY,55 HIGHLAND AVE,SALEM,MA,01970-2100,42.499248,-70.898204,0
4af12923-e76e-3ea9-b265-aacc6d3d5a33,8a68f537-6489-3f25-961b-17eae948ac37,Jamie386 Koss676,M,OBSTETRICS/GYNECOLOGY,55 HIGHLAND AVE,SALEM,MA,01970-2100,42.499248,-70.898204,0
24247669-fc36-392f-b544-687c054d3b3d,8a68f537-6489-3f25-961b-17eae948ac37,Dominique369 Hane680,M,CLINICAL SOCIAL WORKER,55 HIGHLAND AVE,SALEM,MA,01970-2100,42.499248,-70.898204,0
a375f117-958c-3a26-935a-4cc74b690d48,8a68f537-6489-3f25-961b-17eae948ac37,Joel444 Conroy74,M,CLINICAL SOCIAL WORKER,55 HIGHLAND AVE,SALEM,MA,01970-2100,42.499248,-70.898204,0
ff93f878-a1c6-3cdc-a20a-0be37b81ad7f,8a68f537-6489-3f25-961b-17eae948ac37,Syble581 Koss676,F,CLINICAL SOCIAL WORKER,55 HIGHLAND AVE,SALEM,MA,01970-2100,42.499248,-70.898204,0
1910cf93-6397-38ee-a77c-f3333f55ca19,8a68f537-6489-3f25-961b-17eae948ac37,Abdul218 Lakin515,M,CLINICAL SOCIAL WORKER,55 HIGHLAND AVE,SALEM,MA,01970-2100,42.499248,-70.898204,0
3d05e43e-054a-3018-a43e-5c39cf67e9dc,8a68f537-6489-3f25-961b-17eae948ac37,Kera17 Schumm995,F,CLINICAL SOCIAL WORKER,55 HIGHLAND AVE,SALEM,MA,01970-2100,42.499248,-70.898204,0
8c982c57-e789-3ae8-995d-f3a45d4dacf4,8a68f537-6489-3f25-961b-17eae948ac37,Rodolfo763 Nicolas769,M,CLINICAL SOCIAL WORKER,55 HIGHLAND AVE,SALEM,MA,01970-2100,42.499248,-70.898204,0
abe9894b-974c-3fe3-856e-5821a1329547,8a68f537-6489-3f25-961b-17eae948ac37,Randy380 Willms744,M,CLINICAL SOCIAL WORKER,55 HIGHLAND AVE,SALEM,MA,01970-2100,42.499248,-70.898204,0
7d1b318c-5387-30f7-aab6-9aa5f32e0fb2,8a68f537-6489-3f25-961b-17eae948ac37,Laverna97 Satterfield305,F,CLINICAL SOCIAL WORKER,55 HIGHLAND AVE,SALEM,MA,01970-2100,42.499248,-70.898204,0
32da7526-3550-3dcb-8400-0508ee068237,8a68f537-6489-3f25-961b-17eae948ac37,Leland44 Borer986,M,CLINICAL SOCIAL WORKER,55 HIGHLAND AVE,SALEM,MA,01970-2100,42.499248,-70.898204,0
32d47f06-cf74-3738-ac59-9105a553304b,8a68f537-6489-3f25-961b-17eae948ac37,Anita473 Ledesma253,F,CLINICAL SOCIAL WORKER,55 HIGHLAND AVE,SALEM,MA,01970-2100,42.499248,-70.898204,0
7c3e7932-8371-3098-ac6d-7bc760bdb923,8a68f537-6489-3f25-961b-17eae948ac37,Melodee943 Zieme486,F,CLINICAL SOCIAL WORKER,55 HIGHLAND AVE,SALEM,MA,01970-2100,42.499248,-70.898204,0
6365251c-306d-3ab4-8abb-9bc8e39a219a,8a68f537-6489-3f25-961b-17eae948ac37,James276 Schultz619,M,CLINICAL SOCIAL WORKER,55 HIGHLAND AVE,SALEM,MA,01970-2100,42.499248,-70.898204,0
31cc1add-76bb-3d29-bc86-331e91a6909e,8a68f537-6489-3f25-961b-17eae948ac37,Mica978 Hane680,F,CERTIFIED NURSE MIDWIFE,55 HIGHLAND AVE,SALEM,MA,01970-2100,42.499248,-70.898204,0
af560ff3-c0a0-3395-9c8a-30e80aa7f5a0,8a68f537-6489-3f25-961b-17eae948ac37,Mica978 Hane680,F,GENERAL PRACTICE,55 HIGHLAND AVE,SALEM,MA,01970-2100,42.499248,-70.898204,35
22007b23-5edc-342d-96ef-3474a3fdd67d,8a68f537-6489-3f25-961b-17eae948ac37,Mica978 Hane680,F,ENDOCRINOLOGY,55 HIGHLAND AVE,SALEM,MA,01970-2100,42.499248,-70.898204,0
bf839e3b-01ab-3d48-ab22-9cefa9a2444b,8a68f537-6489-3f25-961b-17eae948ac37,Dominique369 Hane680,M,INTERNAL MEDICINE,55 HIGHLAND AVE,SALEM,MA,01970-2100,42.499248,-70.898204,0
50bb62c2-d62b-38c1-ae30-c7c53cc0e6fb,8a68f537-6489-3f25-961b-17eae948ac37,Mica978 Hane680,F,INFECTIOUS DISEASE,55 HIGHLAND AVE,SALEM,MA,01970-2100,42.499248,-70.898204,0
4b9e306c-fa05-3778-b3ae-7c0fe525b26a,8a68f537-6489-3f25-961b-17eae948ac37,Eduardo902 Cantú190,M,INFECTIOUS DISEASE,55 HIGHLAND AVE,SALEM,MA,01970-2100,42.499248,-70.898204,0
7c94f9ba-664f-3f6e-90bc-0017a6f24e77,8a68f537-6489-3f25-961b-17eae948ac37,Syble581 Koss676,F,INFECTIOUS DISEASE,55 HIGHLAND AVE,SALEM,MA,01970-2100,42.499248,-70.898204,0
052ad464-7dcd-3cbd-a1ab-d7258dbf77b9,8a68f537-6489-3f25-961b-17eae948ac37,Abdul218 Lakin515,M,INFECTIOUS DISEASE,55 HIGHLAND AVE,SALEM,MA,01970-2100,42.499248,-70.898204,0
42d3d05a-e9ee-3771-8da5-a724a55422cc,8a68f537-6489-3f25-961b-17eae948ac37,Kera17 Schumm995,F,INFECTIOUS DISEASE,55 HIGHLAND AVE,SALEM,MA,01970-2100,42.499248,-70.898204,0
ddfd1264-8438-30c2-9cea-c3f1963851dc,b19add35-ad10-304e-b25a-f71442ed4eb4,Alayna598 Paucek755,F,CHIROPRACTIC,230 LOWELL ST,WILMINGTON,MA,01887-3087,42.564646999999994,-71.164516,0
e3e83373-2ee7-3970-9b95-10e4f46d6c1f,b19add35-ad10-304e-b25a-f71442ed4eb4,Blaine377 Reichert620,M,CHIROPRACTIC,230 LOWELL ST,WILMINGTON,MA,01887-3087,42.564646999999994,-71.164516,0
feb3607a-4cd9-3c68-a15a-82992aa918a7,b19add35-ad10-304e-b25a-f71442ed4eb4,Alayna598 Paucek755,F,PODIATRY,230 LOWELL ST,WILMINGTON,MA,01887-3087,42.564646999999994,-71.164516,0
8a7466ed-88c4-3952-8deb-627c14119623,b19add35-ad10-304e-b25a-f71442ed4eb4,Rosendo998 Paucek755,M,GENERAL PRACTICE,230 LOWELL ST,WILMINGTON,MA,01887-3087,42.564646999999994,-71.164516,38
84ce703b-f779-31d8-be25-9b0df2799e65,1beddae8-fe29-300f-ae67-95c5c6a56ba9,Diego848 Greenholt190,M,ORAL SURGERY,100 COPELAND DR,MANSFIELD,MA,02048-1296,42.017302,-71.21641,0
72b7670b-3d64-3226-9f30-358b47de1246,1beddae8-fe29-300f-ae67-95c5c6a56ba9,Diego848 Greenholt190,M,GENERAL PRACTICE,100 COPELAND DR,MANSFIELD,MA,02048-1296,42.017302,-71.21641,74
940ec05b-314e-35db-a471-2bb3c95d8002,1beddae8-fe29-300f-ae67-95c5c6a56ba9,Mario764 Gaitán874,M,CLINICAL NURSE SPECIALIST,100 COPELAND DR,MANSFIELD,MA,02048-1296,42.017302,-71.21641,0
ccaaf65a-90f7-3933-8ec2-f00987b1058c,1beddae8-fe29-300f-ae67-95c5c6a56ba9,Josette398 Harber290,F,CLINICAL NURSE SPECIALIST,100 COPELAND DR,MANSFIELD,MA,02048-1296,42.017302,-71.21641,0
96327bd2-9cb7-32c8-a681-207c8eebaaba,d86e15fb-290b-36d8-ad51-b32ceda12b77,Geraldo282 Klein929,M,CLINICAL PSYCHOLOGIST,15 MIDSTATE DR,AUBURN,MA,01501-1856,42.198708,-71.846006,0
c40bee88-de42-3b4b-9dbe-392a5b292855,d86e15fb-290b-36d8-ad51-b32ceda12b77,Marco578 Gleichner915,M,CLINICAL PSYCHOLOGIST,15 MIDSTATE DR,AUBURN,MA,01501-1856,42.198708,-71.846006,0
535750b5-1e89-3b65-bf25-db4517940028,d86e15fb-290b-36d8-ad51-b32ceda12b77,Geraldo282 Klein929,M,GENERAL PRACTICE,15 MIDSTATE DR,AUBURN,MA,01501-1856,42.198708,-71.846006,28
9486b4ce-381e-3ffb-89d3-60cc26fcf1ed,f93e59e2-c0e4-3118-a1c2-3234c6dde120,Bradley693 Beatty507,M,CLINICAL SOCIAL WORKER,604 FOUNDRY ST,EASTON,MA,02334,42.040515,-71.109329,0
08f84d9b-9f09-3471-9023-f5efe68c5721,f93e59e2-c0e4-3118-a1c2-3234c6dde120,Bradley693 Beatty507,M,GENERAL PRACTICE,604 FOUNDRY ST,EASTON,MA,02334,42.040515,-71.109329,40
54ac27cc-9806-318a-9b5b-39e9d50af6c4,5db9c918-9e4d-38bb-a94c-2c031fcb6fb0,Dorian295 Anderson154,M,CHIROPRACTIC,132 S MAIN ST,ACUSHNET,MA,02743-2772,41.718216999999996,-70.901151,0
5e71bf84-a19e-3c5b-b228-a76ce140233a,5db9c918-9e4d-38bb-a94c-2c031fcb6fb0,Jonah176 Shields502,M,CHIROPRACTIC,132 S MAIN ST,ACUSHNET,MA,02743-2772,41.718216999999996,-70.901151,0
562f4571-710e-3cc9-93a6-f0e6a02bacde,5db9c918-9e4d-38bb-a94c-2c031fcb6fb0,Dorian295 Anderson154,M,GENERAL PRACTICE,132 S MAIN ST,ACUSHNET,MA,02743-2772,41.718216999999996,-70.901151,28
787b32af-87a9-37b9-ad1c-cba827432de5,752b51ac-7cce-3e27-82ab-3e67a2e21b6b,Latanya388 Greenfelder433,F,PODIATRY,140 PARK ST,ATTLEBORO,MA,02703-8048,41.931653000000004,-71.294503,0
d839b063-72f8-3037-be85-f0d5f6884cd5,752b51ac-7cce-3e27-82ab-3e67a2e21b6b,Vicente970 Lemus978,M,PODIATRY,140 PARK ST,ATTLEBORO,MA,02703-8048,41.931653000000004,-71.294503,0
a9346266-d11c-3fbf-b814-288ddaa58b55,752b51ac-7cce-3e27-82ab-3e67a2e21b6b,Latanya388 Greenfelder433,F,GENERAL PRACTICE,140 PARK ST,ATTLEBORO,MA,02703-8048,41.931653000000004,-71.294503,51
ae636596-3392-3a87-a0d5-795b93d694c8,ce64c7a5-020f-39d2-b11f-99fd46da1acc,Dawn804 Bartell116,F,GENERAL PRACTICE,175 DWIGHT RD,LONGMEADOW,MA,01106-1761,42.047565000000006,-72.57113000000001,19
51777cb7-4358-3d66-96e4-ff472dbd97d2,9bd9ec89-6913-3adb-9d51-4d503f9ad5fd,Mellisa81 Kreiger457,F,GENERAL PRACTICE,234 RUSSELL ST,HADLEY,MA,01035-3534,42.356491,-72.568632,28
29b37342-3246-3915-84d4-ff027d6fba5e,e9737a9f-08f2-3517-b317-f4f359849230,Vicente970 Sisneros410,M,CLINICAL SOCIAL WORKER,66 RIVER RD,SOUTH DEERFIELD,MA,01373-9752,42.481395,-72.589793,0
a713945d-5c6e-3dd5-88e5-452c1d3a182a,e9737a9f-08f2-3517-b317-f4f359849230,Fermin479 Deckow585,M,GENERAL PRACTICE,66 RIVER RD,SOUTH DEERFIELD,MA,01373-9752,42.481395,-72.589793,38
28916802-5f9d-3a58-99bc-622d2aa6c592,df5a72fa-fb57-3a95-b115-665b3e2f0aa3,Scotty190 Davis923,M,OPTOMETRY,80 BOSTON TPKE,SHREWSBURY,MA,01545-3601,42.284766999999995,-71.714228,0
d60a1b6c-5503-3d04-9e3b-c1948c106277,df5a72fa-fb57-3a95-b115-665b3e2f0aa3,Gia583 Davis923,F,GENERAL PRACTICE,80 BOSTON TPKE,SHREWSBURY,MA,01545-3601,42.284766999999995,-71.714228,20
07edd669-8957-3113-86b3-ea96577edaaf,b7014371-9dc7-35d8-a0fc-18c34bb21932,Myron933 Steuber698,M,GENERAL PRACTICE,3 WOODLAND RD,STONEHAM,MA,02180-1710,42.474208000000004,-71.097665,41
5d9f1e8e-bbc3-3921-a459-8636a9fd56eb,308b225d-2854-32ed-9b01-ee5fb2a8ecbf,Carter549 Rutherford999,M,CLINICAL PSYCHOLOGIST,21 EDISON AVE,MEDFORD,MA,02155-5829,42.423844,-71.10923100000001,0
2cd261cc-5e4e-3c52-8357-25a05a859b1c,308b225d-2854-32ed-9b01-ee5fb2a8ecbf,Cherly215 Schroeder447,F,CLINICAL PSYCHOLOGIST,21 EDISON AVE,MEDFORD,MA,02155-5829,42.423844,-71.10923100000001,0
743ee985-2d49-3e2e-91ff-aab2c49fbfb0,308b225d-2854-32ed-9b01-ee5fb2a8ecbf,Gala823 Rutherford999,F,GENERAL PRACTICE,21 EDISON AVE,MEDFORD,MA,02155-5829,42.423844,-71.10923100000001,16
f629218e-a405-3ca1-9557-61e7199584dc,a821389d-3879-3b6a-9201-87858107fdce,Carlota980 Smitham825,F,GENERAL PRACTICE,138 HAVERHILL ST,ANDOVER,MA,01810-1509,42.648044,-71.161751,30
b641b2df-d5ea-3606-89fe-e70a8199e815,1aa1c283-844f-304a-bc4b-56f3f3716158,Ellyn26 Mitchell808,F,OPHTHALMOLOGY,16 ASYLUM ST,MILFORD,MA,01757-2203,42.158691999999995,-71.521419,0
